Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2015-04-07,26.681612014770508,26.963324181988593,26.630934651104354,26.734279222792875,26057345
2015-04-08,26.909664154052734,27.020958597470763,26.749184256473868,26.749184256473868,23570536
2015-04-09,26.868427276611328,26.926558479090488,26.605596776214,26.880847174221465,31157308
2015-04-10,26.830169677734375,26.943450166392378,26.696021480570963,26.943450166392378,28189181
2015-04-13,26.788433074951172,27.03139172721265,26.696020298889167,26.750673547243203,32906096
2015-04-14,26.352203369140625,26.708938546249662,26.238029639412833,26.64335540741576,52082601
2015-04-15,26.458528518676758,26.56783501942129,25.995966685093467,26.26823706453434,46376979
2015-04-16,26.52162742614746,26.61056415390058,26.313450181342493,26.327858022463452,25997180
2015-04-17,26.037202835083008,26.32487501298291,25.88616092535211,26.26624777852411,43037837
2015-04-20,26.600130081176758,26.63540563016079,26.059561418463208,26.114214667864307,33585958
2015-04-21,26.530075073242188,26.79936543326775,26.515416363589082,26.70595678284115,36895018
2015-04-22,26.798124313354492,26.88333412690747,26.41977639670739,26.55144062026763,31871263
2015-04-23,27.177465438842773,27.37421676482424,26.841101918641566,26.879359384876842,83697161
2015-04-24,28.07476806640625,28.37684999460812,27.686731327061135,28.1264394000203,98650102
2015-04-27,27.66908073425293,28.19618800458131,27.560969664544263,28.06864602027826,47960000
2015-04-28,27.58488655090332,27.701468248610716,27.419778876091126,27.632715037168918,29820000
2015-04-29,27.355709075927734,27.584885168905373,27.247347132639906,27.424960220139493,33976000
2015-04-30,26.770811080932617,27.33129721291742,26.65672096934279,27.2954248993418,41644000
2015-05-01,26.798709869384766,26.880415118887147,26.50974722707963,26.82511379186474,35364000
2015-05-04,26.94219398498535,27.106106224686226,26.657218627355,26.830097519966255,26160000
2015-05-05,26.444982528686523,26.89038078259967,26.42460515375925,26.814154728357625,27662000
2015-05-06,26.117158889770508,26.52369719584847,25.960970365350782,26.466902059884887,31340000
2015-05-07,26.440000534057617,26.57750695971574,25.994102423687718,26.105700960212555,30926000
2015-05-08,26.814653396606445,26.960630437598525,26.156020587118366,26.736435595319225,30552000
2015-05-11,26.689102172851562,27.001979045888582,26.674156485148067,26.822125255179976,18106000
2015-05-12,26.357295989990234,26.56500001177275,26.168973470423317,26.48483798177161,32684000
2015-05-13,26.386194229125977,26.620452322729758,26.338116775013575,26.433024942126877,25046000
2015-05-14,26.823617935180664,26.85351120984974,26.525190726735318,26.592946155257614,28078000
2015-05-15,26.596933364868164,26.867162580723335,26.424054477269088,26.86247969981392,39426000
2015-05-18,26.519712448120117,26.645260794146257,26.347829426403433,26.50526469567551,40068000
2015-05-19,26.771804809570312,26.93621497403663,26.55657854743094,26.60340925514138,39338000
2015-05-20,26.86696434020996,27.048811789873515,26.553192298733908,26.828104408944526,28616000
2015-05-21,27.028385162353516,27.094646790544985,26.703054156651074,26.801200808108522,29254000
2015-05-22,26.908815383911133,27.112083591536067,26.878922106074562,26.910807128788285,23524000
2015-05-26,26.520708084106445,26.85351382618427,26.399145129439894,26.809670732501942,48130000
2015-05-27,26.89286994934082,26.930734004948004,26.490317053377925,26.54462060509524,30500000
2015-05-28,26.892372131347656,26.933723640935664,26.716503731552397,26.80418801309766,20596000
2015-05-29,26.51024627685547,26.83507934473126,26.4773653812955,26.77230517096409,51948000
2015-06-01,26.60390853881836,26.74340859769423,26.393167492667626,26.74340859769423,38086000
2015-06-02,26.86248016357422,27.052796324079043,26.47138548061189,26.551098986039882,38780000
2015-06-03,26.918779373168945,27.07770845968069,26.759352350410836,26.8988524207142,34340000
2015-06-04,26.738924026489258,26.932727644323332,26.62035058897903,26.791735673893236,26966000
2015-06-05,26.571027755737305,26.763835497214483,26.530672116678396,26.721486212805058,27764000
2015-06-08,26.247190475463867,26.610385524100124,26.21779703516095,26.570031785709343,30412000
2015-06-09,26.240215301513672,26.365265706624477,26.056874052073958,26.283560457739732,29106000
2015-06-10,26.73842430114746,26.821625256428568,26.372739587170035,26.373237523354504,36300000
2015-06-11,26.634798049926758,26.85251590747163,26.55558248020751,26.82486524352774,24350000
2015-06-12,26.521207809448242,26.560565675990084,26.41309483460159,26.484837560184094,19116000
2015-06-15,26.265625,26.32042838987797,26.106197993365814,26.30548080139863,32654000
2015-06-16,26.31295394897461,26.38718825447231,26.183918153486474,26.3254099560978,21436000
2015-06-17,26.368253707885742,26.453946242488186,26.160998229089017,26.37373480681882,25884000
2015-06-18,26.740419387817383,26.811164340221058,26.4444818335893,26.454944195586457,36662000
2015-06-19,26.73842430114746,26.816146057879628,26.555083057714384,26.764332186898113,37870000
2015-06-22,26.813159942626953,27.08966660167633,26.780277145081605,26.88290902769886,25006000
2015-06-23,26.927249908447266,26.97801659918078,26.666686713394256,26.885400457640433,23950000
2015-06-24,26.79572105407715,26.90333419319586,26.68711204252324,26.90333419319586,25732000
2015-06-25,26.665687561035156,26.948173239888998,26.665687561035156,26.847037072337347,26714000
2015-06-26,26.489320755004883,26.79173528051332,26.472381421249292,26.766825166350355,42182000
2015-06-29,25.982643127441406,26.335873766943465,25.933818769705432,26.15651789741216,38756000
2015-06-30,25.932321548461914,26.218294670475476,25.931823612261798,26.20683643631328,44344000
2015-07-01,25.99858283996582,26.19039470366498,25.818730947515487,26.142566221788623,39220000
2015-07-02,26.076305389404297,26.138581624868053,25.96072147179568,25.96072147179568,24718000
2015-07-06,26.049402236938477,26.168475511823285,25.85709432724909,25.88200444191104,25610000
2015-07-07,26.157014846801758,26.214807756041896,25.666777642500914,26.06285358900628,31944000
2015-07-08,25.748981475830078,26.043124946109657,25.71311106258425,25.9592264935963,25934000
2015-07-09,25.940792083740234,26.094737991964422,25.924350686588962,26.062355034380264,36846000
2015-07-10,26.41160011291504,26.532665126672846,26.18341990095934,26.220288085161908,39134000
2015-07-13,27.22966194152832,27.257561574771685,26.524696365379764,26.548608707714095,44130000
2015-07-14,27.954557418823242,28.191156944429107,27.237633792833833,27.240123473926143,64882000
2015-07-15,27.91071319580078,28.22373831619842,27.739827954305056,27.906229869496066,35692000
2015-07-16,28.888700485229492,28.930051996908617,28.14885850193613,28.154837537497418,95366000
2015-07-17,33.526039123535156,33.602664288178445,32.134539209190514,32.33382393348651,223298000
2015-07-20,33.032310485839844,33.324260728476766,32.53360269908987,32.84398798334731,117218000
2015-07-21,32.99644470214844,33.529529164960664,32.59787524539311,32.643214051017644,67544000
2015-07-22,32.98647689819336,33.81051573518716,32.832033046109885,32.92619240582173,78586000
2015-07-23,32.09866714477539,33.062702055154936,31.93525284302541,32.94512449197964,60582000
2015-07-24,31.066375732421875,32.29247145558723,31.014561857693476,32.234178708432864,72514000
2015-07-27,31.250713348388672,31.60145238425001,30.91392222762948,30.93883234116591,53508000
2015-07-28,31.287580490112305,31.52821671670946,31.05392107203728,31.52821671670946,34546000
2015-07-29,31.48337745666504,31.554620344656414,31.021037986952024,31.32743790049526,31502000
2015-07-30,31.516258239746094,31.64728768146669,30.991146500973198,31.387222443366138,29484000
2015-07-31,31.168508529663086,31.532201511859174,31.163027430399097,31.455975461484652,34122000
2015-08-03,31.447505950927734,31.539475911023157,31.155057746274828,31.155057746274828,26090000
2015-08-04,31.349855422973633,31.62685998670407,31.245729743479263,31.30850391289043,29818000
2015-08-05,32.073753356933594,32.2770253504637,31.544656252415763,31.602945194051284,46686000
2015-08-06,32.01895523071289,32.15342462928691,31.499322629297925,32.13454106165496,31452000
2015-08-07,31.651273727416992,32.01895210957302,31.372775341354714,31.896893119096394,28078000
2015-08-10,31.573055267333984,32.056817395224954,31.449449256248297,31.85952632839027,36184000
2015-08-11,32.920711517333984,33.624181292870546,32.596376422495815,33.34020183395373,100584000
2015-08-12,32.85993194580078,33.13095748575619,32.49773086446688,33.03530051846845,58734000
2015-08-13,32.70499038696289,33.10604954742607,32.46639909013432,32.848076746335444,36214000
2015-08-14,32.73836898803711,32.8746286702273,32.51616779127651,32.633247425588664,21442000
2015-08-17,32.925193786621094,32.95060373604633,32.445418971908715,32.72242353051957,21034000
2015-08-18,32.68904495239258,33.08113741245336,32.556023763371435,32.976513791816515,29122000
2015-08-19,32.926692962646484,33.23060132876872,32.5923952803281,32.71246633840443,42682000
2015-08-20,32.2257080078125,33.03081761220153,32.029912656102816,32.65566260408594,57106000
2015-08-21,30.514358520507812,31.887921209864768,30.5068856765764,31.874471231100113,85304000
2015-08-24,29.374954223632812,29.859214324386638,28.151351927876735,28.547427900143653,115406000
2015-08-25,28.99880599975586,30.76196966037977,28.951475451217142,30.635425440820587,70760000
2015-08-26,31.318470001220703,31.472417815777508,29.845262985037927,30.408240695387676,84718000
2015-08-27,31.766359329223633,32.06428860941112,30.98865333569406,31.855537418392167,69826000
2015-08-28,31.40615463256836,31.729991826264847,31.11619800774183,31.527719489650195,39574000
2015-08-31,30.80182647705078,31.67618535614567,30.773428908953726,31.26466388528343,43534000
2015-09-01,29.782487869262695,30.53329013785481,29.59864868332674,30.01017014769595,74042000
2015-09-02,30.607025146484375,30.607025146484375,29.878145361544096,30.17109149690923,51512000
2015-09-03,30.2039737701416,30.874564598564817,30.033137940980623,30.73954976761303,35192000
2015-09-04,29.927467346191406,30.06547169584022,29.655943873780764,29.892592806625267,41780000
2015-09-08,30.622966766357422,30.70517184860168,30.09785315318666,30.514855699092788,45590000
2015-09-09,30.526315689086914,31.21384586106073,30.370874068462225,30.94979523074233,34042000
2015-09-10,30.956270217895508,31.096268213579215,30.46204762601675,30.545248585182698,38106000
2015-09-11,31.17647933959961,31.17697727580229,30.76047454797814,30.876556400358094,27470000
2015-09-14,31.050434112548828,31.1809637213039,30.86061588431059,31.17299294075151,34046000
2015-09-15,31.64330291748047,31.820665136551987,31.077335691923835,31.222812888553264,41688000
2015-09-16,31.68515396118164,31.783300615044876,31.50280856973847,31.659745909295626,25730000
2015-09-17,32.029911041259766,32.42847663228191,31.637320684214252,31.775325022629815,45494000
2015-09-18,31.349855422973633,31.885431408771808,31.238754835766912,31.725506467578626,102668000
2015-09-21,31.658248901367188,31.71056071223363,31.184951021950805,31.606435026720433,35770000
2015-09-22,31.023033142089844,31.26516318684256,30.661331883654316,31.23776148996775,51258000
2015-09-23,31.006589889526367,31.333914523235087,30.88901232831993,30.99114626520342,29418000
2015-09-24,31.177974700927734,31.253700913807492,30.510373396450106,30.721614275741665,44802000
2015-09-25,30.488948822021484,31.37576368608788,30.440622403645214,31.37576368608788,43480000
2015-09-28,29.63800621032715,30.62022716816141,29.363493225323676,30.407741448903526,62554000
2015-09-29,29.64199447631836,30.141698172097296,29.405343639613925,29.757080458510934,46190000
2015-09-30,30.312084197998047,30.32902353109731,29.92896220979939,30.056004357264158,48268000
2015-10-01,30.45507049560547,30.49492629503307,29.885117929788784,30.30959331173321,37352000
2015-10-02,31.2332763671875,31.254699027016194,30.048532199218094,30.251304364326575,53696000
2015-10-05,31.95867156982422,32.03539555881227,31.237760653923438,31.486865600285633,36072000
2015-10-06,32.15645980834961,32.34627994314407,31.712555356078408,31.82764134360798,43326000
2015-10-07,32.00300598144531,32.413978148422096,31.49433380157661,32.34577610078968,41854000
2015-10-08,31.843582153320312,32.107134839396295,31.16601642774043,31.953188932611123,43642000
2015-10-09,32.06528854370117,32.18386198717308,31.652172508960206,31.88543473300201,32974000
2015-10-12,32.217735290527344,32.30890702129793,31.836107134890828,31.989555095001247,25504000
2015-10-13,32.498233795166016,32.772843725725494,32.04237127569187,32.04237127569187,36154000
2015-10-14,32.44143295288086,32.85146250886851,32.32634887376339,32.543566889726854,28310000
2015-10-15,32.96854019165039,33.03779132993765,32.60584120342336,32.61580752894008,37714000
2015-10-16,32.991455078125,33.12945941191613,32.74235016669372,33.086614096949496,32222000
2015-10-19,33.185760498046875,33.22163091010978,32.86092744257546,32.940639047044165,29546000
2015-10-20,32.3975944519043,33.117009694352745,32.094434903053134,33.08313102465717,49964000
2015-10-21,32.01546859741211,32.67609316008209,31.971623600372975,32.590402513072966,35822000
2015-10-22,32.47282409667969,32.772247218218794,32.08521684814808,32.21923391493694,81420000
2015-10-23,34.974334716796875,36.369324007358124,34.94942650152544,36.24477152788087,133078000
2015-10-26,35.51140594482422,35.828766174799036,34.937467914988815,34.95191566790385,54332000
2015-10-27,35.29766845703125,35.553250348141056,35.10137517891268,35.24236713439954,44916000
2015-10-28,35.51987075805664,35.521364566599544,35.0281378736341,35.239878582771155,43578000
2015-10-29,35.71766662597656,35.78442429287856,35.37340262500971,35.397816705435126,29120000
2015-10-30,35.41325759887695,35.771471389293716,35.3753916405347,35.65837525151864,38176000
2015-11-02,35.926414489746094,35.9518244416421,35.166145688185466,35.4257149035971,37726000
2015-11-03,35.97872543334961,36.10277616278236,35.608055650507865,35.81431526510337,31308000
2015-11-04,36.27516174316406,36.52376877204562,35.965776082804545,35.9707554453584,34134000
2015-11-05,36.43159866333008,36.84162443487818,36.34291660240613,36.34291660240613,37232000
2015-11-06,36.556644439697266,36.6388495182831,36.220351281940616,36.44405005129991,30232000
2015-11-09,36.11473083496094,36.60397400308636,35.84270945928874,36.37927936741967,41396000
2015-11-10,36.285621643066406,36.39871397608082,35.796378425263704,36.090324225317595,32160000
2015-11-11,36.63835525512695,36.91735157329846,36.38078159702649,36.49188218808691,27328000
2015-11-12,36.43060302734375,36.75792577578884,36.30181619404352,36.419142892097895,36744000
2015-11-13,35.72164535522461,36.42661276154505,35.70819347617891,36.32796818256966,41510000
2015-11-16,36.317508697509766,36.343910719087056,35.439164449585796,35.65189723703413,38118000
2015-11-17,36.13515853881836,36.46123830334215,36.02191417283683,36.33394529584524,30218000
2015-11-18,36.86753463745117,36.93778165947525,36.21986021124207,36.24875951909603,33686000
2015-11-19,36.78831481933594,36.96716893017526,36.739486666408624,36.80475431500857,26542000
2015-11-20,37.69456481933594,37.7603266138327,37.016999016006395,37.192865538622215,44246000
2015-11-23,37.663673400878906,37.99886811744964,37.45641789126008,37.73691184051019,28290000
2015-11-24,37.28004837036133,37.62874433381673,36.74945366014989,37.46537945581385,46662000
2015-11-25,37.2735710144043,37.46537906923853,37.169445338566454,37.27307307823087,22442000
2015-11-27,37.37869644165039,37.535633776473574,37.24069208650059,37.28901850761427,16770000
2015-11-30,36.997066497802734,37.61135632599716,36.93080297257912,37.306452124807606,41952000
2015-12-01,38.214691162109375,38.30984638916574,37.20133018549941,37.221756972676886,42692000
2015-12-02,37.98252487182617,38.65884388160044,37.81213946221486,38.30735793121076,44608000
2015-12-03,37.492286682128906,38.31209116297795,37.14802649995773,38.16337547756946,51812000
2015-12-04,38.20323181152344,38.286930706737216,37.36574112213916,37.52018496911129,55146000
2015-12-07,38.0258674621582,38.29888854338533,37.61933105961927,38.251060060550216,36246000
2015-12-08,37.982025146484375,38.103092059122034,37.574987018742185,37.75882810054913,36590000
2015-12-09,37.44595718383789,38.074694816023865,36.718122637227815,37.822602239657954,54000000
2015-12-10,37.338836669921875,37.657192747966484,37.05834654912735,37.5077320668753,39768000
2015-12-11,36.81122970581055,37.152004282055806,36.70561022681791,36.92531790036066,44488000
2015-12-14,37.254638671875,37.302467152615534,36.07886310583589,36.956709390390145,48250000
2015-12-15,37.03691864013672,37.768291859710914,37.01749152711353,37.51520344383614,53324000
2015-12-16,37.76879119873047,37.89334366658187,36.839379984231996,37.36574035542117,39866000
2015-12-17,37.33734130859375,37.99746784163328,37.315918649871975,37.98451389895695,31068000
2015-12-18,36.83315658569336,37.57150479443671,36.77536557433302,37.191868327609804,62974000
2015-12-21,37.254638671875,37.36573925707449,36.867529400313494,37.172931525566604,30514000
2015-12-22,37.36574172973633,37.607373830338474,37.143042608418426,37.447946817666526,27308000
2015-12-23,37.38118362426758,37.575485168185665,37.066814840448,37.538618884793095,31318000
2015-12-24,37.28602600097656,37.43300080596823,37.19734774301873,37.34332287454949,10544000
2015-12-28,37.9890022277832,38.01291837038159,37.341829584571656,37.511219123470994,30306000
2015-12-29,38.69097900390625,38.85937265705107,38.18429663385846,38.19725057656799,35300000
2015-12-30,38.41197967529297,38.740800009356576,38.20771560801313,38.69097978326683,25866000
2015-12-31,37.80815505981445,38.33725223687577,37.781251298127934,38.33725223687577,30018000
2016-01-04,36.959197998046875,37.06980064385267,36.43199382685764,37.016992802826486,65456000
2016-01-05,36.99606704711914,37.465377573392075,36.79976997248249,37.188870966602316,39014000
2016-01-06,37.047882080078125,37.22524619243903,36.315512963596824,36.369320480946726,38940000
2016-01-07,36.1894645690918,36.792795956061376,35.82427590461867,36.38476197511025,59274000
2016-01-08,35.595603942871094,36.53024549193032,35.52236930343442,36.44156342556311,49018000
2016-01-11,35.67332077026367,35.81406567076831,35.05105635099409,35.70222007561467,41812000
2016-01-12,36.173526763916016,36.30704588990248,35.737441066698054,35.95481113125774,40490000
2016-01-13,34.902587890625,36.60546873255831,34.80543712536627,36.411665138198316,50034000
2016-01-14,35.608055114746094,35.967013889080455,34.331643219258886,35.142728048947866,44516000
2016-01-15,34.59818649291992,35.21048840862046,34.14581333108745,34.49057145122027,72162000
2016-01-19,34.963871002197266,35.37190500864134,34.546372406976076,35.03910117933649,45362000
2016-01-20,34.79747009277344,35.2159645724775,33.54247698779276,34.30723098723454,68900000
2016-01-21,35.2030143737793,35.83075996115427,34.59868699497597,34.98330664908221,48244000
2016-01-22,36.13267135620117,36.27615680133914,35.87713886473675,36.050466272040026,40236000
2016-01-25,35.45610046386719,36.353377654510815,35.37339744594375,36.049469340555014,34234000
2016-01-26,35.524356842041016,35.78541984667093,35.19753205058045,35.564712479910554,26634000
2016-01-27,34.87419128417969,35.7831756651572,34.59519498674951,35.55574046819897,43884000
2016-01-28,36.417152404785156,36.55316501959899,35.489983719418746,35.98171666392415,53528000
2016-01-29,37.014503479003906,37.11613948417346,36.20989555760459,36.445548626623506,69486000
2016-02-01,37.46538162231445,37.75733568453383,37.0304476488289,37.38865763494451,102784000
2016-02-02,38.09561538696289,39.35210224390722,38.09561538696289,39.084562270065895,126962000
2016-02-03,36.217369079589844,38.586355821765125,35.8960253616574,38.37312508296887,123420000
2016-02-04,35.27376174926758,36.21985961902654,34.96735991209568,36.011110301378075,103374000
2016-02-05,34.05613327026367,35.07347773541785,33.885744065224735,35.06749870002565,102114000
2016-02-08,34.01478576660156,34.079053752818915,33.03430746965539,33.272951972060774,84948000
2016-02-09,33.78411102294922,34.869710852386824,33.31878390545315,33.495650097562425,72178000
2016-02-10,34.08353805541992,34.93995798194778,33.984391727822846,34.22004480526633,52760000
2016-02-11,34.0332145690918,34.344097816531914,33.323666860156095,33.62916783518336,60480000
2016-02-12,33.997840881347656,34.56331015502183,33.80852249680075,34.389435394793075,42828000
2016-02-16,34.42630386352539,34.77505307955621,34.12986836026318,34.52494845218853,50400000
2016-02-17,35.29318618774414,35.360445586050695,34.44523503703379,34.779532681660136,49852000
2016-02-18,34.74266815185547,35.489983011992535,34.6769025588476,35.3729033798212,37664000
2016-02-19,34.92002868652344,35.02818726683797,34.57825441460071,34.62707876758402,31786000
2016-02-22,35.19654083251953,35.53432406593321,34.999745780117486,35.24586312942471,38996000
2016-02-23,34.667938232421875,35.29319033899353,34.55484588355518,34.946934582598836,40186000
2016-02-24,34.8527717590332,34.874692355653494,33.9171344051447,34.32267494521966,39272000
2016-02-25,35.16115951538086,35.17261964977268,34.40562687423276,34.87518830112933,32844000
2016-02-26,35.12728500366211,35.54378772298014,34.917536034385925,35.30215563322466,44870000
2016-02-29,34.76359176635742,35.41724137946373,34.7591065393738,34.89063392014859,49622000
2016-03-01,35.811824798583984,35.811824798583984,34.86323346708635,35.05504534619152,43028000
2016-03-02,35.81381607055664,35.87110913891802,35.47253973918091,35.821288914210754,32580000
2016-03-03,35.493465423583984,35.843708416629234,35.174611415568336,35.805344523930785,39160000
2016-03-04,35.417240142822266,35.69624025666093,35.174612177718934,35.62150801543558,39442000
2016-03-07,34.63356018066406,35.27779465509513,34.222040581313784,35.2184604201544,59702000
2016-03-08,34.574275970458984,35.06351544404647,34.14431751829972,34.30623802559783,41526000
2016-03-09,35.13575744628906,35.15767804420327,34.57576922230585,34.79846835724529,28430000
2016-03-10,35.51339340209961,35.693745124685,35.042087309319015,35.27923416423604,56670000
2016-03-11,36.21089172363281,36.215874886946985,35.72787837886946,35.87111296557262,39416000
2016-03-14,36.39373779296875,36.64334068614678,36.1276916007838,36.21039462893747,34366000
2016-03-15,36.2861213684082,36.4834105406667,36.1087572470317,36.21587435098162,34420000
2016-03-16,36.672733306884766,36.741486516726326,36.095803867689085,36.18847322062679,32488000
2016-03-17,36.75693130493164,37.020484017316974,36.66824924005052,36.69066777413259,37216000
2016-03-18,36.74795913696289,36.96716888349217,36.46049032386336,36.960193976088426,59614000
2016-03-21,36.97166061401367,36.99208740364946,36.54449592364178,36.69316220504011,36730000
2016-03-22,36.9048957824707,37.116636504421905,36.740987345103456,36.740987345103456,25394000
2016-03-23,36.770877838134766,37.15250602385372,36.67571880954467,36.98510823599241,28642000
2016-03-24,36.63337326049805,36.755284012516256,36.41914285191456,36.46946101782411,31898000
2016-03-28,36.54518508911133,36.817210278927,36.49387105643503,36.707603505130436,26026000
2016-03-29,37.10517883300781,37.22873544028024,36.30754578650286,36.59800226052989,38076000
2016-03-30,37.392147064208984,37.75833163245404,37.302967069397326,37.37072440413062,35648000
2016-03-31,37.1141471862793,37.40808919737403,36.91436453352055,37.328377591380814,34376000
2016-04-01,37.36125564575195,37.38267830561911,36.71806651041464,36.79778191544196,31534000
2016-04-04,37.13108444213867,37.50523979469318,36.98859486321643,37.36872925137381,22684000
2016-04-05,36.7579231262207,37.00702805800701,36.63686001468821,36.767889452074336,22646000
2016-04-06,37.1510124206543,37.17841411591688,36.646325572244756,36.65678983456379,21074000
2016-04-07,36.88147735595703,37.21627290322115,36.682192663092465,37.13506749822852,29064000
2016-04-08,36.8251838684082,37.13905472555968,36.645828006881715,37.065322156537285,25816000
2016-04-11,36.6732292175293,37.116635702373806,36.67073953652759,37.01799112015044,24402000
2016-04-12,37.021480560302734,37.05835064923704,36.41964287665187,36.767894170276726,27060000
2016-04-13,37.45143127441406,37.58395832448293,37.07981882741605,37.3238911884274,34142000
2016-04-14,37.52516555786133,37.72993135598722,37.5005044136791,37.56552119407938,22706000
