Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2015-01-02,78.15145874023438,78.62963546431149,77.4043128341122,78.28096889486004,18177500
2015-01-05,76.89627075195312,78.94842938654095,76.56752467931652,77.68326547113057,26452200
2015-01-06,75.86022186279297,77.29473694790897,75.07322720064123,76.93611387690132,27399300
2015-01-07,75.86022186279297,77.06561644142181,75.53147581397735,76.46790118925999,22045300
2015-01-08,77.88249206542969,77.93230483425258,75.7904849810127,76.44796944737853,23961000
2015-01-09,77.44416809082031,78.32082422586036,76.90622208078078,77.90241670669951,21157000
2015-01-12,76.42805480957031,77.70318274627172,75.9199934096664,77.54378795400304,19190200
2015-01-13,76.15907287597656,77.78287491147381,75.56135764588964,76.93611103548722,25179600
2015-01-14,75.9897232055664,76.90622041750339,75.74067455447299,76.12918984214978,25918600
2015-01-15,73.7682113647461,76.27861835114743,73.26015000307909,76.10926709737892,34134000
2015-01-16,74.89391326904297,75.03337991048333,73.5590085005055,73.75825198853597,21791500
2015-01-20,75.94987487792969,76.01960819655979,74.53528035694089,75.43185702530059,22821600
2015-01-21,76.44796752929688,77.00584164474272,75.5613549890969,75.87018046739979,25096700
2015-01-22,77.3545150756836,77.45413301930164,76.38820506182861,76.87633830581034,19519500
2015-01-23,77.5338363647461,77.892467069584,76.74684162914971,77.35452101232714,16746500
2015-01-26,77.20508575439453,78.17139578570101,76.99588578890993,77.68326253290363,19260800
2015-01-27,75.49163055419922,76.58744316644776,75.34219983426485,76.4180918973578,20110000
2015-01-28,75.94987487792969,77.34454885089346,75.710790299821,76.6073669681807,53306400
2015-01-29,77.70317840576172,77.72309895350153,73.92759997887427,76.5575531015019,61293500
2015-01-30,75.62113189697266,77.86256963323663,75.46173712088715,77.70317485715113,42649500
2015-02-02,74.70462799072266,75.85025325578289,73.46934886335855,75.82036863501493,41955300
2015-02-03,75.11307525634766,75.29239059050177,73.57893464199836,74.9038752998948,26957700
2015-02-04,75.3421859741211,76.05944721756715,74.724550259212,74.80424004153654,20277400
2015-02-05,75.32227325439453,75.69086798733932,74.92379389992801,75.42189119292077,15062600
2015-02-06,74.18661499023438,75.41193012361464,73.96745095652751,75.39200957526029,21211000
2015-02-09,74.15673828125,74.54525361869602,73.17050002432148,73.76822294380396,16194300
2015-02-10,74.90386962890625,75.05329272908706,74.21649296662996,74.56515953432041,15811300
2015-02-11,76.2188491821289,76.45793375240656,74.74447786463355,74.8042471071126,20877400
2015-02-12,75.93991088867188,76.57747476743938,75.60120080287359,76.56751069423213,17235000
2015-02-13,75.45177459716797,76.18896405116438,75.21269002848986,76.16903590356371,18621900
2015-02-17,75.31231689453125,76.61733710408888,74.79429900091826,75.01346304834148,25254400
2015-02-18,76.41808319091797,76.60736258796074,75.16287592698404,75.6510167298458,22426400
2015-02-19,79.1177749633789,79.53617488004674,76.65717303383524,76.69702173071244,45851200
2015-02-20,79.595947265625,80.03426770599057,78.89860650989019,79.24728068793827,36931700
2015-02-23,78.53997802734375,79.88484680755626,78.0817294268207,79.65571870711395,24139100
2015-02-24,78.15145874023438,79.17754550227889,77.80279217078294,78.20127150745367,18897100
2015-02-25,79.25723266601562,79.8947965434418,78.2012689190962,78.2012689190962,25593800
2015-02-26,80.10401153564453,81.06035744081258,79.41663482865809,79.57602201267194,31111900
2015-02-27,78.66948699951172,80.92088887271368,78.32082041746665,80.37297881495608,30739200
2015-03-02,79.44651794433594,79.55609995642601,78.22119526385671,78.69937200755534,21662500
2015-03-03,79.29708862304688,79.39670656295334,78.22119663118912,79.307052697146,18635000
2015-03-04,80.59214782714844,80.84119648693544,78.54994577675019,78.99823792458396,28126700
2015-03-05,80.90096282958984,81.67799340417936,80.74157564523485,80.92089097786025,27825700
2015-03-06,79.70553588867188,81.02051251958994,79.52622054807568,80.5921485170747,24488600
2015-03-09,79.13770294189453,79.60591562874289,78.33078013249897,79.37678752228199,18925100
2015-03-10,77.25489807128906,78.95839000906196,77.25489807128906,78.2012799477089,23067100
2015-03-11,77.27481842041016,78.13154642437834,76.9660005121293,77.50394653325085,20215700
2015-03-12,78.629638671875,78.74918475786126,77.61352354225707,77.80279534461677,16093300
2015-03-13,77.75299072265625,79.07792374993996,77.38439598854364,78.30089318646726,18557300
2015-03-16,77.77291107177734,77.82272384125191,77.06561382733537,77.66332905922252,19305400
2015-03-17,79.0580062866211,79.47640620629696,78.04188350985187,78.06181165861464,22170000
2015-03-18,80.60210418701172,80.93084261019112,78.86872020854007,78.94841759613074,36912400
2015-03-19,82.43509674072266,82.68414537135928,80.69175632626629,80.81130240510184,42099500
2015-03-20,83.48110961914062,84.27806073032222,82.75388422483039,83.07266618937534,44466300
2015-03-23,84.10871887207031,84.63670084730772,82.98302159657099,83.6006574466846,27357300
2015-03-24,84.98535919189453,85.74246921865067,84.19836454309146,84.3876439498709,32576500
2015-03-25,82.60445404052734,85.19455846893544,82.60445404052734,85.17463792118316,37436100
2015-03-26,82.6941146850586,83.451217097912,81.8274226593904,82.4052173431692,32794800
2015-03-27,82.98301696777344,83.63053740672706,82.56460944060272,83.0627067630975,18372600
2015-03-30,82.88339233398438,84.01905363372593,82.09640524411114,83.49107168213617,24527700
2015-03-31,81.90711975097656,83.18224759992354,81.897155677055,82.58453237077482,19734300
2015-04-01,81.35920715332031,82.40521447197929,80.56225607276413,82.18605045470893,22058200
2015-04-02,81.2496337890625,82.24582844601663,81.13009529445974,81.93701053447671,19664100
2015-04-06,82.12628173828125,82.49486886026158,80.49252327229134,80.49252327229134,19062900
2015-04-07,82.0067367553711,83.10254926306028,81.90711881837414,82.33548278778628,17467000
2015-04-08,81.96688842773438,82.7837676753474,81.52856038255031,82.3155550089665,18966700
2015-04-09,81.85731506347656,82.48492257635347,81.3990664225411,82.18606113209188,15927300
2015-04-10,81.7278060913086,82.2956367106508,81.59830352912937,81.89715734962641,12529700
2015-04-13,82.6941146850586,83.62057595375165,81.60825863448386,81.61822270844183,26883100
2015-04-14,83.2021713256836,83.37153018737371,82.12628691226232,82.85350472872476,19634200
2015-04-15,82.395263671875,83.34165320796872,81.9569355667216,83.23207118168037,22390900
2015-04-16,81.99678039550781,82.75389046856115,81.83739320139044,82.15617518998731,13769700
2015-04-17,80.47260284423828,81.79754355666627,80.06416698874244,81.16994366147713,24215000
2015-04-20,82.7738037109375,82.83358055377165,80.93084526453542,81.22970667762179,28796800
2015-04-21,83.30179595947266,84.16848040526637,83.22209856664789,83.6803471748477,27171900
2015-04-22,84.30794525146484,84.41752726418046,83.33167881136761,83.99912736128165,45548000
2015-04-23,82.09639739990234,85.26428880675286,82.09639739990234,83.77996103933073,73728100
2015-04-24,81.2197494506836,82.62438757009627,81.16994427787819,82.45502870154405,29660400
2015-04-27,81.59829711914062,82.61441218958788,81.31935626808273,81.55844842613236,25446000
2015-04-28,80.37297821044922,81.58833680188943,79.92469369410028,81.51860348600489,23775300
2015-04-29,80.16378021240234,81.0802774149918,79.21739078768275,79.70553161110762,26430300
2015-04-30,78.47024536132812,80.65191396920895,78.02196083111009,79.70553213858793,28999000
2015-05-01,78.68940734863281,79.4564814275607,77.81275885879097,78.93845599237486,24136400
2015-05-04,78.51009368896484,79.38674979779151,78.3307783576468,79.02811913515544,14692000
2015-05-05,77.26484680175781,78.50013351499268,76.92614430321233,78.25108487769938,22311300
2015-05-06,77.80279541015625,78.51009265202404,76.75679565825101,77.67329285049983,28663000
2015-05-07,78.13153839111328,78.63959973666208,77.26484640169016,77.70317443317236,19749400
2015-05-08,78.21124267578125,78.92850402678157,77.73306590832708,78.79899386040759,19943600
2015-05-11,77.71314239501953,78.72925753659632,77.63344500342406,78.18135507019099,18874100
2015-05-12,77.16523742675781,77.59360143443463,76.49778882885921,77.57368088540036,21285300
2015-05-13,78.14151000976562,78.2311638792103,77.35451533196054,77.4242486527604,21512300
