Date,Open,High,Low,Close,Volume,Ticker,Daily Return,5-Day Moving Avg,10-Day Volatility
2015-01-15,76.0416192923558,76.21082002252801,73.19503456402182,73.70264434814453,34134000,META,-0.029234353156058823,75.8903305053711,1.2602170412461835
2015-01-16,73.69268739477293,74.96668184023537,73.49362101666576,74.82733917236328,21791500,META,0.015259897852593962,75.38073272705078,1.1889420222112044
2015-01-20,75.3648049837218,75.95203369779212,74.46902529025328,75.88236236572266,22821600,META,0.014099434845987968,75.2851806640625,1.1574342327621616
2015-01-21,75.8027466201264,76.93739841536537,75.49419562766246,76.38002014160156,25096700,META,0.006558279952861623,75.34290924072266,1.1631153199677882
2015-01-22,76.80799964465785,77.38528073174588,76.32030032316896,77.28575134277344,19519500,META,0.011858221554442272,75.6156234741211,1.2255993204900162
2015-01-23,77.28574885333437,77.8232166488,76.67860972847164,77.46490478515625,16746500,META,0.002318065610674269,76.36807556152344,1.177521879595676
2015-01-26,77.61421108516984,78.1019104438864,76.92744533970742,77.13645935058594,19260800,META,-0.004239925621560281,76.82989959716797,1.1515714800436356
2015-01-27,76.35016016685373,76.51936089142619,75.27522451614777,75.42452239990234,20110000,META,-0.022193615899620545,76.7383316040039,1.1664795497123868
2015-01-28,76.53927000546811,77.27579660071747,75.64349031199961,75.88236236572266,53306400,META,0.006070173880489804,76.63880004882813,1.1667669176161268
2015-01-29,76.4894950009057,77.65400470645564,73.86187985287278,77.63410186767578,61293500,META,0.02308493630588937,76.70847015380859,1.2760434956602393
2015-01-30,77.63410929159905,77.79336239148694,75.39466383126445,75.55391693115234,42649500,META,-0.02679473177997249,76.3262725830078,0.9794002401230658
2015-02-02,75.75297832699026,75.78283638584834,73.4040481778118,74.63822937011719,41955300,META,-0.012119657037365283,75.82662658691406,1.0132478633630209
2015-02-03,74.83729641733348,75.22546637315232,73.51353344307635,75.04631042480469,26957700,META,0.005467453584193427,75.75098419189453,1.0860078776059376
2015-02-04,74.73775496537549,75.99184652891341,74.6581360103362,75.27522277832031,20277400,META,0.0030502812492692044,75.62955627441406,1.1261607239136477
2015-02-05,75.35485471350074,75.62359243598596,74.85720013930491,75.25532531738281,15062600,META,-0.00026432948589338867,75.15380096435547,1.0774527744530655
2015-02-06,75.32500505533973,75.34490789934068,73.9017125106496,74.12068176269531,21211000,META,-0.015077252671518493,74.86715393066406,1.0674503620097398
2015-02-09,73.70264273714513,74.4789826290658,73.10545119541611,74.09081268310547,16194300,META,-0.0004029790185345883,74.75767059326172,1.012388518999741
2015-02-10,74.49888648108073,74.98658582607884,74.15052980608209,74.83729553222656,15811300,META,0.010075241748445762,74.71586761474609,1.0208525609036234
2015-02-11,74.73775548798078,76.38997221269088,74.67803937288232,76.1511001586914,20877400,META,0.017555479752726866,74.89104309082032,1.0431280451139908
2015-02-12,76.49945561473001,76.50941083162488,75.5340046032787,75.8724136352539,17235000,META,-0.0036596519663766314,75.01446075439453,0.6849523260724267
2015-02-13,76.10133601579332,76.12124645103437,75.14584015158864,75.38471221923828,18621900,META,-0.0064279148724618596,75.26726684570312,0.6740610241197361
2015-02-17,74.94678077369808,76.54922908577318,74.72781154939872,75.24536895751953,25254400,META,-0.0018484286484174994,75.49817810058593,0.6582871960409875
2015-02-18,75.58377404023149,76.53926984674791,75.09606712315097,76.35015869140625,22426400,META,0.014682494739449492,75.80075073242188,0.761378298625463
2015-02-19,76.62884577851189,79.46547520573768,76.58903250312555,79.04744720458984,45851200,META,0.035327870425070795,76.38002014160156,1.4201559170400764
2015-02-20,79.176850814219,79.96313840894952,78.82848651530009,79.52520751953125,36931700,META,0.006043968930519394,77.11057891845704,1.865279778225569
2015-02-23,79.58491803951064,79.813842483232,78.01232777354625,78.47016906738281,24139100,META,-0.013266717372467318,77.72767028808593,1.869273584188073
2015-02-24,78.13176159371396,79.10716781849071,77.73363644903762,78.08199310302734,18897100,META,-0.004946796584854307,78.2949951171875,1.7183139973397525
2015-02-25,78.13177276601425,79.82379538082924,78.13177276601425,79.18679809570312,25593800,META,0.014149292926193935,78.86232299804688,1.689378538005034
2015-02-26,79.50528620790261,80.98830219761946,79.34604070451626,80.03280639648438,31111900,META,0.010683703863853422,79.05939483642578,1.8282554080234164
2015-02-27,80.3015257188926,80.84894867426121,78.2511917289749,78.59954833984375,30739200,META,-0.017908381839569998,78.87426300048828,1.722419470901159
2015-03-02,78.62941844784727,79.48538487641356,78.151666741408,79.37590026855469,21662500,META,0.00987730775950757,79.05540924072265,1.4989430136643231
2015-03-03,79.23656349425976,79.32613767447393,78.15167255215927,79.22660827636719,18635000,META,-0.001880822663836157,79.28433227539062,1.0239028516255315
2015-03-04,78.92802224767298,80.76934274079186,78.48012855349388,80.52051544189453,28126700,META,0.01633172482928713,79.5510757446289,0.7257845563315988
2015-03-05,80.84895095915871,81.60538030882172,80.66979504084804,80.82904052734375,27825700,META,0.003831633264591572,79.71032257080078,0.883810631864685
2015-03-06,80.52050617631332,80.94848938491249,79.45552576332548,79.63468170166016,24488600,META,-0.014776357827475994,79.91734924316407,0.8864164043772453
2015-03-09,79.30623198993257,79.53515643161903,78.26115436325198,79.0673599243164,18925100,META,-0.0071240540581193335,79.8556411743164,0.8357973992728474
2015-03-10,78.13176652499244,78.88820358825937,77.18622589111328,77.18622589111328,23067100,META,-0.02379153717796767,79.44756469726562,1.0257736749107096
2015-03-11,77.43504012463997,78.06208203573576,76.89757237501296,77.20611572265625,20215700,META,0.0002576862816303649,78.78468475341796,1.2342508806531598
2015-03-12,77.73363743180747,78.67918561156883,77.5445338707397,78.55974578857422,16093300,META,0.01753267928645119,78.33082580566406,1.2071599660868135
2015-03-13,78.23129915370157,79.00763909043563,77.31561654081558,77.68388366699219,18557300,META,-0.01114899383634993,77.94066619873047,1.2754411549976512
