Date,Open,High,Low,Close,Volume,Ticker,Daily Return,5-Day Moving Avg,10-Day Volatility
2015-01-15,0.4770993288415173,0.4799791955465357,0.4701396199779845,0.4703796207904815,188932000,NVDA,-0.007092260597909128,0.4734035015106201,0.007403198061694754
2015-01-16,0.4696596517971261,0.4794992274669757,0.4682197041252979,0.4790192544460296,181512000,NVDA,0.01836736387734872,0.4734995007514953,0.006822778221439784
2015-01-20,0.4823791053851313,0.4850189713660326,0.4744594502244464,0.4804592132568359,140308000,NVDA,0.003006056223087583,0.4750834524631499,0.007315207761561459
2015-01-21,0.4778194638088524,0.488379016766987,0.4744595943457644,0.4871790409088135,144780000,NVDA,0.013986260366257941,0.4781553268432616,0.007406904612234353
2015-01-22,0.4881388464022816,0.4970185049799671,0.4830990865754723,0.4955785572528839,159712000,NVDA,0.017241128289101848,0.48252313733100893,0.0077698184383311955
2015-01-23,0.4960583342770209,0.4979782830045284,0.4919785219057659,0.4970183372497558,120416000,NVDA,0.0029052507938458483,0.48785088062286375,0.009646817226618202
2015-01-26,0.4948586225509643,0.4972585165466961,0.4917387546347145,0.4948586225509643,133240000,NVDA,-0.004345342086857884,0.4910187542438507,0.010588734878245912
2015-01-27,0.4871788669710662,0.4876588685865601,0.4701396106727247,0.4710995852947235,357948000,NVDA,-0.04801176775250371,0.4891468286514282,0.010744237615079828
2015-01-28,0.4768593304149192,0.478779251097534,0.4631799134319075,0.4634199142456054,272728000,NVDA,-0.016301587368865222,0.48439500331878654,0.01190428000428837
2015-01-29,0.4636599733663447,0.4773393634606032,0.4615000515984135,0.4746994972229004,235340000,NVDA,0.02433987541441085,0.48021919131278984,0.011840458021192504
2015-01-30,0.471339604573628,0.4768593662222528,0.4600601090536505,0.4607800543308258,298200000,NVDA,-0.02932264089915093,0.4729715347290039,0.013147592213890117
2015-02-02,0.4636600236131448,0.4727796275339389,0.4545404196923506,0.4708597064018249,259604000,NVDA,0.02187519181062947,0.468171751499176,0.013492254772321906
2015-02-03,0.4742194195018005,0.4830990487757146,0.4718195258837672,0.482619047164917,183468000,NVDA,0.024974192106930637,0.4704756438732147,0.013524869544252971
2015-02-04,0.4811792606981975,0.4893388893183102,0.4797392841637736,0.4838191270828247,181516000,NVDA,0.0024865987468944972,0.4745554864406586,0.0133622544967779
2015-02-05,0.4842990841653981,0.491978768488609,0.4838191396564418,0.4917387962341308,140448000,NVDA,0.016369069985011864,0.47796334624290465,0.01289509921161452
2015-02-06,0.4912585837996144,0.4970183731805652,0.4874187432849693,0.4895786643028259,210524000,NVDA,-0.004392844225120651,0.4837230682373047,0.011923939788143982
2015-02-09,0.4866990124324246,0.4905387971934006,0.4835791444006404,0.4890989065170288,273944000,NVDA,-0.0009799401419592346,0.48737090826034546,0.011151875353811415
2015-02-10,0.4895787296893824,0.5030181446765817,0.4874188083830537,0.502778172492981,226204000,NVDA,0.027968302103484444,0.49140273332595824,0.013332315078406555
2015-02-11,0.5039781057894078,0.5039781057894078,0.4960584513126079,0.4994183480739593,320832000,NVDA,-0.006682518460103926,0.4945225775241851,0.012930245616507815
2015-02-12,0.527977191257605,0.5399766611734171,0.5248573233576953,0.5351768732070923,676904000,NVDA,0.07160034322134567,0.5032101929187774,0.020017615809711085
2015-02-13,0.5339770125727294,0.5361369347880066,0.5258173827167915,0.5354169607162476,310084000,NVDA,0.0004486133859196162,0.5123778522014618,0.02152668490788362
2015-02-17,0.5344568727304133,0.5397366621181849,0.531097032764551,0.5370967388153076,203340000,NVDA,0.0031373270223136185,0.5219774186611176,0.02240318380359453
2015-02-18,0.536376728203123,0.5373367314573279,0.5298970209361253,0.5308569669723511,170948000,NVDA,-0.011617593986364194,0.5275931775569915,0.02231975994248173
2015-02-19,0.5375768654095783,0.5385368117346355,0.5298971803731282,0.5322970747947693,169432000,NVDA,0.002712798196153665,0.5341689229011536,0.02136698291754167
2015-02-20,0.5318171380850214,0.5363768975007941,0.5279772955101624,0.5361369252204895,157752000,NVDA,0.007213735726803838,0.534360933303833,0.020751420795457783
2015-02-23,0.5358968329272463,0.5358968329272463,0.5291770956216144,0.5318170189857483,125008000,NVDA,-0.008057468216658648,0.5336409449577332,0.018299851938800564
2015-02-24,0.5338648328625638,0.537478506565094,0.529046562966985,0.537478506565094,149356000,NVDA,0.01064555547722601,0.5337172985076905,0.014295827956775743
2015-02-25,0.5353101772653075,0.5377193692435859,0.5309737580686624,0.5333828926086426,123820000,NVDA,-0.007620051604715461,0.5342224836349487,0.01129330887954307
2015-02-26,0.5338646630594914,0.5379601854242648,0.5304918292547166,0.5348283052444458,152864000,NVDA,0.0027098968786458677,0.534728729724884,0.002266802307771335
2015-02-27,0.533382741320553,0.534587336968022,0.5295281156622467,0.5314554572105408,157492000,NVDA,-0.006306412732518862,0.5337924361228943,0.0024333526694304036
2015-03-02,0.53001019596984,0.5473559902587107,0.5292874497546115,0.5444650053977966,301512000,NVDA,0.024479094175717586,0.5363220334053039,0.004099119181092467
2015-03-03,0.5403692652586648,0.5430192953603374,0.532660013677801,0.5343464016914368,160344000,NVDA,-0.018584488637551688,0.5356956124305725,0.004033162836954525
2015-03-04,0.5324193005693041,0.5415739897106042,0.5302510620470342,0.54036945104599,226840000,NVDA,0.011271806707199072,0.537092924118042,0.004144606188450442
2015-03-05,0.5403696869596729,0.5516926195665897,0.5389241939804221,0.550728976726532,323056000,NVDA,0.01917119048919047,0.5402730584144593,0.006114425390729517
2015-03-06,0.5475967547316921,0.5502467852575625,0.5427784860819498,0.5432603359222412,257392000,NVDA,-0.013561372507913894,0.5426340341567993,0.006348335233728529
2015-03-09,0.5435014480547746,0.5488015686505309,0.54229685169461,0.5447059869766235,222388000,NVDA,0.0026610649789629015,0.5426822304725647,0.0062123885001864046
2015-03-10,0.5471149008064725,0.5577151377073957,0.5461512585713776,0.5541014075279236,527212000,NVDA,0.01724860893020308,0.5466332316398621,0.00766489575433096
2015-03-11,0.5541015694108427,0.5613289744430087,0.5497651493668668,0.5512106418609619,262120000,NVDA,-0.005217033610974919,0.5488014698028565,0.007726916235206192
2015-03-12,0.545910384194307,0.5500059069358941,0.5357919967256071,0.5461512804031372,406972000,NVDA,-0.009178635304905591,0.5478859305381775,0.007217847339293598
2015-03-13,0.5435011510523304,0.5483194189833598,0.5360327955524358,0.546873927116394,359288000,NVDA,0.0013231621698723828,0.5486086487770081,0.005711056502653904
2015-03-16,0.551210461013904,0.5567514754644398,0.5475967309642977,0.5533786416053772,236956000,NVDA,0.011894358400448501,0.5503431797027588,0.006186354146902585
2015-03-17,0.5521740702674214,0.5603651146400676,0.5483194442572682,0.5601242184638977,299900000,NVDA,0.012189803420947554,0.5515477418899536,0.005918366638272073
2015-03-18,0.5601242861327336,0.5630152129108872,0.5459103761323562,0.5509695410728455,413844000,NVDA,-0.016344012790874052,0.5514995217323303,0.005071508248253269
2015-03-19,0.5528970321567868,0.561328975998525,0.548801508371041,0.5594016909599304,310756000,NVDA,0.015304203333392774,0.5541496038436889,0.005861457329769344
2015-03-20,0.5639791857352615,0.5687974568038949,0.5586790645844361,0.5654246211051941,462084000,NVDA,0.010766735679558659,0.557859742641449,0.006728581527167225
2015-03-23,0.5485604007878521,0.5557878038127142,0.5468740124925469,0.547114908695221,426012000,NVDA,-0.03238223403534235,0.5566069960594178,0.006425637221300957
2015-03-24,0.5454285366230056,0.5492831631719085,0.5372374911055213,0.5396466255187988,330480000,NVDA,-0.013650300983814811,0.552511477470398,0.007756999319682666
2015-03-25,0.5394059654748176,0.5394059654748176,0.5051961614147294,0.5068826079368591,542552000,NVDA,-0.06071383759778248,0.5436940908432006,0.01627070627769249
2015-03-26,0.4965232539271043,0.5073643333785546,0.4929095224844124,0.5051960945129395,311920000,NVDA,-0.0033272268519612958,0.5328529715538025,0.021109821394510325
2015-03-27,0.5080870293547018,0.517000822779586,0.4998959821467872,0.5150735378265381,318288000,NVDA,0.01955170164789477,0.5227827548980712,0.02286738780211244
2015-03-30,0.5174826722488595,0.5198918071570504,0.5107370600429406,0.5172417759895325,253252000,NVDA,0.004209570097783999,0.5168081283569336,0.023423245990363408
2015-03-31,0.5157962887550502,0.5162780812785597,0.5037506140927015,0.5042324066162109,357276000,NVDA,-0.025151428166128698,0.509725284576416,0.023878727287617346
2015-04-01,0.5061595439910889,0.5078459320168683,0.4974866502597345,0.5061595439910889,330768000,NVDA,0.003821922886334317,0.509580671787262,0.023943971541771067
2015-04-02,0.5090507215340838,0.5104962141091587,0.5030279123890216,0.5073643326759338,192204000,NVDA,0.0023802548013718283,0.5100143194198609,0.021568973885806888
2015-04-06,0.5051958621213168,0.5237462459300481,0.4998958016944961,0.5220598578453064,515864000,NVDA,0.028964442754313424,0.5114115834236145,0.015144201850446135
2015-04-07,0.5220601203533763,0.5324194076816804,0.5191691350754067,0.5266374945640564,413964000,NVDA,0.008768413525688912,0.5132907271385193,0.011605278110885665
2015-04-08,0.5271192302311756,0.532419350189021,0.522060063979352,0.5304920077323914,366432000,NVDA,0.0073191012947637635,0.5185426473617554,0.009644876336924069
2015-04-09,0.5263963439239467,0.5444648802757635,0.5261554477203325,0.542778491973877,379432000,NVDA,0.023160545422738155,0.525866436958313,0.01280749773305012
2015-04-10,0.5432602944965261,0.5485603551441167,0.5413329527206208,0.5483194589614868,258728000,NVDA,0.010208523494472876,0.5340574622154236,0.015163910572156507
2015-04-13,0.5471149048914007,0.5502467852575625,0.540851144159077,0.5432603359222412,236724000,NVDA,-0.00922659766412004,0.5382975578308106,0.016302865483302342
2015-04-14,0.5410921317025398,0.5432603699622709,0.5333828784045823,0.5386829972267151,220276000,NVDA,-0.008425681745669156,0.5407066583633423,0.016597687087556726
2015-04-15,0.5401284869661068,0.5492831749576716,0.5374783988478331,0.5451876521110535,243560000,NVDA,0.012075107099771332,0.5436457872390748,0.015362834644361752
2015-04-16,0.5420555809981776,0.5466329521038917,0.5379600595913774,0.5418146848678589,155284000,NVDA,-0.006186800508290902,0.5434530258178711,0.012867753751648559
2015-04-17,0.5304918292547166,0.5401284234191294,0.5302509330680504,0.5348283052444458,293636000,NVDA,-0.012894408030149629,0.5407547950744629,0.008626666839789795
2015-04-20,0.5372374473621951,0.5406102237785039,0.5312145831002519,0.5321782827377319,231624000,NVDA,-0.00495490324788006,0.5385383844375611,0.007081733309688434
2015-04-21,0.5386828587805093,0.5386828587805093,0.5288053697614217,0.5314554572105408,230456000,NVDA,-0.0013582394295998945,0.5370928764343261,0.006313426746380811
2015-04-22,0.5345875790907315,0.5382012527932616,0.5263964743176012,0.537478506565094,207420000,NVDA,0.011333121662098433,0.5355510473251343,0.00562911734438965
2015-04-23,0.5276011297709045,0.5403695521721706,0.5215782630057876,0.5353103280067444,259380000,NVDA,-0.004033981883677429,0.5342501759529114,0.0056556770493252926
2015-04-24,0.5350694095493326,0.5353103058296967,0.524710122795619,0.5307329893112183,240960000,NVDA,-0.008550813343299546,0.5334311127662659,0.005090549761225386
2015-04-27,0.532419171062915,0.5442239457839029,0.5278417988865196,0.5348283052444458,248456000,NVDA,0.007716339507258363,0.5339611172676086,0.004633278064139683
2015-04-28,0.5338648328625638,0.5394058489863103,0.5288056092653906,0.537478506565094,234484000,NVDA,0.004955237586830696,0.5351657271385193,0.004578324092760414
2015-04-29,0.5336237888311511,0.5389239077944269,0.531214654291171,0.5333828926086426,195156000,NVDA,-0.007620051604715461,0.534346604347229,0.0033367196393103097
